"tax","id","municipio","departamento"
"Serpocaulon adnatum",1,"San Agustín","Huila"
"Serpocaulon adnatum",2,"San Miguel de Mocoa","Putumayo"
"Serpocaulon adnatum",3,"San Miguel de Mocoa","Putumayo"
"Serpocaulon adnatum",5,"Santiago de Cali","Valle del Cauca"
"Serpocaulon adnatum",7,"Cubará","Boyacá"
"Serpocaulon adnatum",8,"La Vega","Cundinamarca"
"Serpocaulon adnatum",11,"Silvania","Cundinamarca"
"Serpocaulon adnatum",13,"Briceño","Boyacá"
"Serpocaulon adnatum",14,"El Cairo","Valle del Cauca"
"Serpocaulon adnatum",15,"Barbacoas","Nariño"
"Serpocaulon adnatum",16,"Santa Isabel","Tolima"
"Serpocaulon adnatum",17,"Pitalito","Huila"
"Serpocaulon adnatum",18,"Argelia","Valle del Cauca"
"Serpocaulon adnatum",19,"Argelia","Valle del Cauca"
"Serpocaulon adnatum",20,"Tuluá","Valle del Cauca"
"Serpocaulon adnatum",21,"Manizales","Caldas"
"Serpocaulon adnatum",22,"Córdoba","Quindío"
"Serpocaulon adnatum",23,"San Vicente del Caguán","Caquetá"
"Serpocaulon adnatum",24,"San Vicente del Caguán","Caquetá"
"Serpocaulon adnatum",25,"San Vicente del Caguán","Caquetá"
"Serpocaulon adnatum",26,"Albán","Cundinamarca"
"Serpocaulon adnatum",27,"Albán","Cundinamarca"
"Serpocaulon adnatum",28,"Albán","Cundinamarca"
"Serpocaulon adnatum",29,"Floridablanca","Santander"
"Serpocaulon adnatum",30,"Neira","Caldas"
"Serpocaulon adnatum",31,"Pitalito","Huila"
"Serpocaulon adnatum",32,"La Argentina","Huila"
"Serpocaulon adnatum",33,"La Argentina","Huila"
"Serpocaulon adnatum",34,"La Argentina","Huila"
"Serpocaulon adnatum",35,"La Argentina","Huila"
"Serpocaulon adnatum",36,"El Tambo","Cauca"
"Serpocaulon adnatum",37,"Isnos","Huila"
"Serpocaulon adnatum",38,"Villamaría","Caldas"
"Serpocaulon adnatum",39,"Filandia","Quindío"
"Serpocaulon adnatum",40,"Pitalito","Huila"
"Serpocaulon adnatum",41,"San Agustín","Huila"
"Serpocaulon adnatum",42,"San Agustín","Huila"
"Serpocaulon adnatum",43,"Ibagué","Tolima"
"Serpocaulon adnatum",44,"Pereira","Risaralda"
"Serpocaulon adnatum",45,"Santuario","Risaralda"
"Serpocaulon adnatum",46,"Sipí","Chocó"
"Serpocaulon adnatum",47,"La Mesa","Cundinamarca"
"Serpocaulon adnatum",48,"Argelia","Valle del Cauca"
"Serpocaulon adnatum",49,"La Ceja","Antioquia"
"Serpocaulon adnatum",50,"Florencia","Caquetá"
"Serpocaulon adnatum",51,"Medellín","Antioquia"
"Serpocaulon adnatum",52,"Medellín","Antioquia"
"Serpocaulon adnatum",53,"Medellín","Antioquia"
"Serpocaulon adnatum",54,"San Francisco","Putumayo"
"Serpocaulon adnatum",55,"Totoró","Cauca"
"Serpocaulon adnatum",56,"Totoró","Cauca"
"Serpocaulon adnatum",57,"Rionegro","Antioquia"
"Serpocaulon adnatum",58,"Rionegro","Antioquia"
"Serpocaulon adnatum",59,"Rionegro","Antioquia"
"Serpocaulon adnatum",60,"Rionegro","Antioquia"
"Serpocaulon adnatum",62,"Pácora","Caldas"
"Serpocaulon adnatum",63,"Pácora","Caldas"
"Serpocaulon adnatum",64,"Santuario","Risaralda"
"Serpocaulon adnatum",65,"Santuario","Risaralda"
"Serpocaulon adnatum",66,"Caldas","Antioquia"
"Serpocaulon adnatum",67,"Guarné","Antioquia"
"Serpocaulon adnatum",68,"Caldas","Antioquia"
"Serpocaulon adnatum",69,"Manizales","Caldas"
"Serpocaulon adnatum",70,"Manizales","Caldas"
"Serpocaulon adnatum",71,"Manizales","Caldas"
"Serpocaulon adnatum",72,"Manizales","Caldas"
"Serpocaulon adnatum",73,"Manizales","Caldas"
"Serpocaulon adnatum",74,"Caldas","Antioquia"
"Serpocaulon adnatum",75,"Manizales","Caldas"
"Serpocaulon adnatum",76,"Chinchiná","Caldas"
"Serpocaulon adnatum",77,"La Unión","Antioquia"
"Serpocaulon adnatum",78,"Jardín","Antioquia"
"Serpocaulon adnatum",79,"Salgar","Antioquia"
"Serpocaulon adnatum",80,"Ricaurte","Nariño"
"Serpocaulon adnatum",81,"Ricaurte","Nariño"
"Serpocaulon adnatum",82,"Ricaurte","Nariño"
"Serpocaulon adnatum",83,"Ricaurte","Nariño"
"Serpocaulon adnatum",84,"Pereira","Risaralda"
"Serpocaulon adnatum",85,"Ricaurte","Nariño"
"Serpocaulon adnatum",86,"Colombia","Huila"
"Serpocaulon adnatum",87,"Popayán","Cauca"
"Serpocaulon adnatum",88,"Mistrató","Risaralda"
"Serpocaulon adnatum",89,"Yarumal","Antioquia"
"Serpocaulon adnatum",90,"Rivera","Huila"
"Serpocaulon adnatum",91,"Rivera","Huila"
"Serpocaulon adnatum",92,"Copacabana","Antioquia"
"Serpocaulon adnatum",93,"Copacabana","Antioquia"
"Serpocaulon adnatum",94,"Popayán","Cauca"
"Serpocaulon adnatum",95,"Popayán","Cauca"
"Serpocaulon adnatum",96,"Totoró","Cauca"
"Serpocaulon adnatum",97,"Salento","Quindío"
"Serpocaulon adnatum",98,"Medellín","Antioquia"
"Serpocaulon adnatum",99,"Popayán","Cauca"
"Serpocaulon adnatum",100,"Popayán","Cauca"
"Serpocaulon adnatum",101,"Pereira","Risaralda"
"Serpocaulon adnatum",102,"Medellín","Antioquia"
"Serpocaulon adnatum",103,"Medellín","Antioquia"
"Serpocaulon adnatum",104,"Popayán","Cauca"
"Serpocaulon adnatum",105,"Manizales","Caldas"
"Serpocaulon adnatum",106,"Ibagué","Tolima"
"Serpocaulon adnatum",107,"Santa Rosa de Osos","Antioquia"
"Serpocaulon adnatum",108,"Santa Rosa de Osos","Antioquia"
"Serpocaulon adnatum",109,"Liborina","Antioquia"
"Serpocaulon adnatum",110,"El Sopetrán","Antioquia"
"Serpocaulon adnatum",111,"El Sopetrán","Antioquia"
"Serpocaulon adnatum",112,"Manizales","Caldas"
"Serpocaulon adnatum",113,"Bolívar","Cauca"
"Serpocaulon adnatum",114,"Murillo","Tolima"
"Serpocaulon adnatum",115,"Bolívar","Cauca"
"Serpocaulon adnatum",116,"Medellín","Antioquia"
"Serpocaulon adnatum",117,"Villamaría","Caldas"
"Serpocaulon adnatum",118,"Neira","Caldas"
"Serpocaulon adnatum",119,"Neira","Caldas"
"Serpocaulon adnatum",120,"Santa Rosa","Cauca"
"Serpocaulon adnatum",121,"Pereira","Risaralda"
"Serpocaulon adnatum",122,"Pereira","Risaralda"
"Serpocaulon adnatum",123,"Fredonia","Antioquia"
"Serpocaulon adnatum",124,"Santa Rosa","Cauca"
"Serpocaulon adnatum",125,"Jardín","Antioquia"
"Serpocaulon adnatum",126,"Riosucio","Caldas"
"Serpocaulon adnatum",127,"Manizales","Caldas"
"Serpocaulon adnatum",128,"Manizales","Caldas"
"Serpocaulon adnatum",130,"Neira","Caldas"
"Serpocaulon adnatum",131,"Filandia","Quindío"
"Serpocaulon adnatum",132,"Villamaría","Caldas"
"Serpocaulon adnatum",133,"Ricaurte","Nariño"
"Serpocaulon adnatum",135,"Villamaría","Caldas"
"Serpocaulon adnatum",136,"Villamaría","Caldas"
"Serpocaulon adnatum",137,"Pensilvania","Caldas"
"Serpocaulon adnatum",138,"Filandia","Quindío"
"Serpocaulon adnatum",139,"Filandia","Quindío"
"Serpocaulon adnatum",140,"Filandia","Quindío"
"Serpocaulon adnatum",141,"Salento","Quindío"
"Serpocaulon adnatum",142,"Salento","Quindío"
"Serpocaulon adnatum",143,"Pereira","Risaralda"
"Serpocaulon adnatum",144,"Risaralda","Caldas"
"Serpocaulon antioquianum",145,"Anorí","Antioquia"
"Serpocaulon antioquianum",146,"San Luís","Antioquia"
"Serpocaulon antioquianum",147,"San Luís","Antioquia"
"Serpocaulon antioquianum",148,"San Luís","Antioquia"
"Serpocaulon antioquianum",149,"Anorí","Antioquia"
"Serpocaulon antioquianum",150,"Anorí","Antioquia"
"Serpocaulon antioquianum",151,"Anorí","Antioquia"
"Serpocaulon antioquianum",152,"Anorí","Antioquia"
"Serpocaulon antioquianum",153,"Anorí","Antioquia"
"Serpocaulon antioquianum",154,"Anorí","Antioquia"
"Serpocaulon antioquianum",155,"San Francisco","Antioquia"
"Serpocaulon articulatum",156,"Solano","Caquetá"
"Serpocaulon articulatum",157,"Santa Marta","Magdalena"
"Serpocaulon articulatum",158,"Santa Marta","Magdalena"
"Serpocaulon articulatum",159,"Cubará","Boyacá"
"Serpocaulon articulatum",160,"Sasaima","Cundinamarca"
"Serpocaulon articulatum",161,"Buenaventura","Valle del Cauca"
"Serpocaulon articulatum",163,"Acevedo","Huila"
"Serpocaulon articulatum",164,"Medina","Cundinamarca"
"Serpocaulon articulatum",165,"Dagua","Valle del Cauca"
"Serpocaulon articulatum",166,"Frontino","Antioquia"
"Serpocaulon articulatum",167,"Piamonte","Cauca"
"Serpocaulon articulatum",168,"San José del Palmar","Chocó"
"Serpocaulon articulatum",169,"Bahía Solano","Chocó"
"Serpocaulon articulatum",170,"La Uribe","Meta"
"Serpocaulon attenuatum",171,"La Macarena","Meta"
"Serpocaulon attenuatum",172,"La Macarena","Meta"
"Serpocaulon biauriculatum",173,"El Carmen de Chucurí","Santander"
"Serpocaulon biauriculatum",174,"El Carmen de Chucurí","Santander"
"Serpocaulon biauriculatum",175,"San Vicente de Chucurí","Santander"
"Serpocaulon concolorum",176,"Ipiales","Nariño"
"Serpocaulon concolorum",177,"Sipí","Chocó"
"Serpocaulon concolorum",178,"Sipí","Chocó"
"Serpocaulon concolorum",179,"Ricaurte","Nariño"
"Serpocaulon concolorum",180,"Ricaurte","Nariño"
"Serpocaulon dissimile",181,"Don Matías","Antioquia"
"Serpocaulon dissimile",182,"Don Matías","Antioquia"
"Serpocaulon dissimile",183,"Cocorná","Antioquia"
"Serpocaulon dissimile",185,"Frontino","Antioquia"
"Serpocaulon dissimile",187,"Frontino","Antioquia"
"Serpocaulon dissimile",188,"Norcasia","Caldas"
"Serpocaulon dissimile",189,"Risaralda","Caldas"
"Serpocaulon dissimile",190,"Santa Rosa","Cauca"
"Serpocaulon dissimile",191,"El Tambo","Cauca"
"Serpocaulon dissimile",192,"San José del Palmar","Chocó"
"Serpocaulon dissimile",193,"San José del Palmar","Chocó"
"Serpocaulon dissimile",194,"San José del Palmar","Chocó"
"Serpocaulon dissimile",195,"Buenaventura","Valle del Cauca"
"Serpocaulon dissimile",196,"Sasaima","Cundinamarca"
"Serpocaulon dissimile",197,"Sasaima","Cundinamarca"
"Serpocaulon dissimile",198,"Sasaima","Cundinamarca"
"Serpocaulon dissimile",199,"Ubalá","Cundinamarca"
"Serpocaulon dissimile",200,"Pitalito","Huila"
"Serpocaulon dissimile",201,"Acevedo","Huila"
"Serpocaulon dissimile",202,"Colombia","Huila"
"Serpocaulon dissimile",203,"Colombia","Huila"
"Serpocaulon dissimile",205,"Ricaurte","Nariño"
"Serpocaulon dissimile",206,"Salento","Quindío"
"Serpocaulon dissimile",207,"Buenaventura","Valle del Cauca"
"Serpocaulon eleutherophlebium",208,"Urrao","Antioquia"
"Serpocaulon eleutherophlebium",209,"Urrao","Antioquia"
"Serpocaulon eleutherophlebium",210,"Belmira","Antioquia"
"Serpocaulon eleutherophlebium",211,"Belmira","Antioquia"
"Serpocaulon eleutherophlebium",213,"San José de la Montaña","Antioquia"
"Serpocaulon eleutherophlebium",214,"San José de la Montaña","Antioquia"
"Serpocaulon eleutherophlebium",215,"Villamaría","Caldas"
"Serpocaulon eleutherophlebium",216,"Villamaría","Caldas"
"Serpocaulon eleutherophlebium",217,"Villamaría","Caldas"
"Serpocaulon eleutherophlebium",218,"Villamaría","Caldas"
"Serpocaulon eleutherophlebium",219,"Villamaría","Caldas"
"Serpocaulon eleutherophlebium",221,"Villamaría","Caldas"
"Serpocaulon eleutherophlebium",222,"Manizales","Caldas"
"Serpocaulon eleutherophlebium",223,"Villamaría","Caldas"
"Serpocaulon eleutherophlebium",224,"Villamaría","Caldas"
"Serpocaulon eleutherophlebium",225,"Villamaría","Caldas"
"Serpocaulon eleutherophlebium",226,"Salamina","Caldas"
"Serpocaulon eleutherophlebium",227,"Manizales","Caldas"
"Serpocaulon eleutherophlebium",228,"Salamina","Caldas"
"Serpocaulon eleutherophlebium",229,"Villamaría","Caldas"
"Serpocaulon eleutherophlebium",230,"Villamaría","Caldas"
"Serpocaulon eleutherophlebium",232,"Puracé","Cauca"
"Serpocaulon eleutherophlebium",233,"San Sebastián","Cauca"
"Serpocaulon eleutherophlebium",234,"Páez","Cauca"
"Serpocaulon eleutherophlebium",235,"Puracé","Cauca"
"Serpocaulon eleutherophlebium",237,"Puracé","Cauca"
"Serpocaulon eleutherophlebium",238,"Totoró","Cauca"
"Serpocaulon eleutherophlebium",239,"Popayán","Cauca"
"Serpocaulon eleutherophlebium",240,"Bolívar","Cauca"
"Serpocaulon eleutherophlebium",241,"Puracé","Cauca"
"Serpocaulon eleutherophlebium",243,"Tausa","Cundinamarca"
"Serpocaulon eleutherophlebium",244,"Guasca","Cundinamarca"
"Serpocaulon eleutherophlebium",245,"Fómeque","Cundinamarca"
"Serpocaulon eleutherophlebium",246,"Choachí","Cundinamarca"
"Serpocaulon eleutherophlebium",247,"Bogotá D.C.","Bogotá D.C."
"Serpocaulon eleutherophlebium",248,"Bogotá D.C.","Bogotá D.C."
"Serpocaulon eleutherophlebium",249,"Tausa","Cundinamarca"
"Serpocaulon eleutherophlebium",250,"San Agustín","Huila"
"Serpocaulon eleutherophlebium",251,"San Juan de Pasto","Nariño"
"Serpocaulon eleutherophlebium",252,"Samaniego","Nariño"
"Serpocaulon eleutherophlebium",253,"San Juan de Pasto","Nariño"
"Serpocaulon eleutherophlebium",254,"San Juan de Pasto","Nariño"
"Serpocaulon eleutherophlebium",255,"San Juan de Pasto","Nariño"
"Serpocaulon eleutherophlebium",256,"San Juan de Pasto","Nariño"
"Serpocaulon eleutherophlebium",257,"San Juan de Pasto","Nariño"
"Serpocaulon eleutherophlebium",258,"San Juan de Pasto","Nariño"
"Serpocaulon eleutherophlebium",259,"San Juan de Pasto","Nariño"
"Serpocaulon eleutherophlebium",260,"Toledo","Norte de Santander"
"Serpocaulon eleutherophlebium",261,"Santiago","Putumayo"
"Serpocaulon eleutherophlebium",262,"Salento","Quindío"
"Serpocaulon eleutherophlebium",263,"Salento","Quindío"
"Serpocaulon eleutherophlebium",264,"Salento","Quindío"
"Serpocaulon eleutherophlebium",265,"Salento","Quindío"
"Serpocaulon eleutherophlebium",266,"Santa Rosa de Cabal","Risaralda"
"Serpocaulon eleutherophlebium",268,"Apía","Risaralda"
"Serpocaulon eleutherophlebium",269,"Santa Rosa de Cabal","Risaralda"
"Serpocaulon eleutherophlebium",270,"Santuario","Risaralda"
"Serpocaulon eleutherophlebium",271,"Santuario","Risaralda"
"Serpocaulon eleutherophlebium",272,"Santuario","Risaralda"
"Serpocaulon eleutherophlebium",273,"Onzaga","Santander"
"Serpocaulon eleutherophlebium",274,"Santa Isabel","Tolima"
"Serpocaulon eleutherophlebium",275,"Santa Isabel","Tolima"
"Serpocaulon eleutherophlebium",276,"Santa Isabel","Tolima"
"Serpocaulon eleutherophlebium",277,"Murillo","Tolima"
"Serpocaulon eleutherophlebium",278,"Murillo","Tolima"
"Serpocaulon eleutherophlebium",279,"Ibagué","Tolima"
"Serpocaulon eleutherophlebium",280,"Ibagué","Tolima"
"Serpocaulon eleutherophlebium",281,"Cajamarca","Tolima"
"Serpocaulon fraxinifolium",282,"Medellín","Antioquia"
"Serpocaulon fraxinifolium",283,"Copacabana","Antioquia"
"Serpocaulon fraxinifolium",285,"Nariño","Antioquia"
"Serpocaulon fraxinifolium",286,"Guatapé","Antioquia"
"Serpocaulon fraxinifolium",287,"Guarné","Antioquia"
"Serpocaulon fraxinifolium",288,"Caldas","Antioquia"
"Serpocaulon fraxinifolium",289,"Caldas","Antioquia"
"Serpocaulon fraxinifolium",290,"Caldas","Antioquia"
"Serpocaulon fraxinifolium",291,"Caldas","Antioquia"
"Serpocaulon fraxinifolium",292,"Caldas","Antioquia"
"Serpocaulon fraxinifolium",294,"Bello","Antioquia"
"Serpocaulon fraxinifolium",295,"Guatapé","Antioquia"
"Serpocaulon fraxinifolium",296,"Guatapé","Antioquia"
"Serpocaulon fraxinifolium",297,"Guatapé","Antioquia"
"Serpocaulon fraxinifolium",298,"Frontino","Antioquia"
"Serpocaulon fraxinifolium",299,"Medellín","Antioquia"
"Serpocaulon fraxinifolium",300,"El Carmen de Viboral","Antioquia"
"Serpocaulon fraxinifolium",302,"Guatapé","Antioquia"
"Serpocaulon fraxinifolium",303,"Guatapé","Antioquia"
"Serpocaulon fraxinifolium",305,"Sonsón","Antioquia"
"Serpocaulon fraxinifolium",309,"Riosucio","Caldas"
"Serpocaulon fraxinifolium",311,"Jardín","Antioquia"
"Serpocaulon fraxinifolium",312,"Entrerríos","Antioquia"
"Serpocaulon fraxinifolium",314,"Campamento","Antioquia"
"Serpocaulon fraxinifolium",315,"Guatapé","Antioquia"
"Serpocaulon fraxinifolium",316,"Guatapé","Antioquia"
"Serpocaulon fraxinifolium",317,"Guatapé","Antioquia"
"Serpocaulon fraxinifolium",318,"Guatapé","Antioquia"
"Serpocaulon fraxinifolium",319,"Guatapé","Antioquia"
"Serpocaulon fraxinifolium",320,"Guatapé","Antioquia"
"Serpocaulon fraxinifolium",321,"Guatapé","Antioquia"
"Serpocaulon fraxinifolium",322,"Guatapé","Antioquia"
"Serpocaulon fraxinifolium",323,"Guatapé","Antioquia"
"Serpocaulon fraxinifolium",324,"San Francisco","Antioquia"
"Serpocaulon fraxinifolium",325,"Guarné","Antioquia"
"Serpocaulon fraxinifolium",326,"Guarné","Antioquia"
"Serpocaulon fraxinifolium",327,"Medellín","Antioquia"
"Serpocaulon fraxinifolium",328,"Caldas","Antioquia"
"Serpocaulon fraxinifolium",329,"Envigado","Antioquia"
"Serpocaulon fraxinifolium",330,"Caldas","Antioquia"
"Serpocaulon fraxinifolium",331,"Medellín","Antioquia"
"Serpocaulon fraxinifolium",332,"Abejorral","Antioquia"
"Serpocaulon fraxinifolium",333,"Medellín","Antioquia"
"Serpocaulon fraxinifolium",334,"Medellín","Antioquia"
"Serpocaulon fraxinifolium",336,"Medellín","Antioquia"
"Serpocaulon fraxinifolium",337,"Belmira","Antioquia"
"Serpocaulon fraxinifolium",338,"Belmira","Antioquia"
"Serpocaulon fraxinifolium",339,"Belmira","Antioquia"
"Serpocaulon fraxinifolium",340,"San José de la Montaña","Antioquia"
